Date,Open,High,Low,Close,Volume
20240325,276.42999267578125,281.3299865722656,275.4100036621094,280.82000732421875,2954400
20240326,282.1499938964844,284.5,280.70001220703125,281.7699890136719,3343000
20240327,284.2200012207031,286.82000732421875,282.54998779296875,286.29998779296875,2256300
20240328,287.8599853515625,288.57000732421875,284.2099914550781,284.32000732421875,2289900
20240401,282.1099853515625,283.8299865722656,279.0,283.0400085449219,1868600
20240402,283.3399963378906,283.9100036621094,276.0400085449219,276.2099914550781,2220500
20240403,275.69000244140625,276.4700012207031,273.67999267578125,274.4200134277344,1669200
20240404,276.04998779296875,276.7300109863281,267.75,268.0899963378906,2451200
20240405,265.8999938964844,273.07000732421875,265.0799865722656,269.95001220703125,2293800
20240408,269.4800109863281,270.2099914550781,267.55999755859375,269.20001220703125,1830800
20240409,270.19000244140625,271.2900085449219,268.5799865722656,270.3599853515625,1792600
20240410,267.9599914550781,268.3800048828125,264.6300048828125,266.45001220703125,1949500
20240411,270.2200012207031,273.0,268.45001220703125,270.0,2169600
20240412,268.7699890136719,269.29998779296875,266.1700134277344,267.2799987792969,2140100
20240415,269.92999267578125,270.92999267578125,264.3500061035156,265.510009765625,1740000
20240416,266.8299865722656,267.510009765625,263.80999755859375,265.6400146484375,2017600
20240417,267.5400085449219,268.7699890136719,263.3900146484375,264.07000732421875,2175100
20240418,265.6400146484375,265.9200134277344,262.5799865722656,262.75,2082700
20240419,264.6300048828125,269.3800048828125,260.67999267578125,268.92999267578125,3380100
20240422,269.8399963378906,273.1400146484375,269.8399963378906,271.9100036621094,2165800
20240423,272.1400146484375,274.4800109863281,271.04998779296875,273.5400085449219,2493300
20240424,270.6300048828125,274.8599853515625,269.6499938964844,273.010009765625,2467100
20240425,273.45001220703125,274.3500061035156,267.239990234375,269.3800048828125,1794000
20240426,265.7200012207031,271.67999267578125,265.7200012207031,269.9800109863281,2436900
20240429,269.17999267578125,276.8599853515625,268.989990234375,276.3800048828125,2678900
20240430,276.1099853515625,276.1199951171875,272.3500061035156,273.94000244140625,2477300
20240501,274.17999267578125,279.8399963378906,273.3800048828125,277.3699951171875,2323700
20240502,277.69000244140625,278.6300048828125,274.8999938964844,278.3900146484375,3177500
20240503,313.3900146484375,322.6000061035156,308.67999267578125,311.2900085449219,9644700
20240506,310.8800048828125,312.7300109863281,297.5199890136719,299.4800109863281,4717600
20240507,301.75,302.9100036621094,298.510009765625,300.29998779296875,2452100
20240508,300.1199951171875,307.57000732421875,298.8900146484375,307.30999755859375,2859600
20240509,309.5299987792969,314.6000061035156,306.32000732421875,312.8599853515625,2921300
20240510,312.8900146484375,314.8900146484375,309.82000732421875,310.1499938964844,2611800
20240513,312.1499938964844,312.1499938964844,307.05999755859375,308.45001220703125,1558500
20240514,308.7300109863281,312.3999938964844,307.4700012207031,311.4100036621094,1631100
20240515,314.82000732421875,321.44000244140625,312.8699951171875,319.0400085449219,3466000
20240516,314.6300048828125,316.1400146484375,310.760009765625,314.7200012207031,2367800
20240517,315.2799987792969,315.2799987792969,310.3699951171875,312.4700012207031,1974200
20240520,314.4100036621094,315.80999755859375,312.6199951171875,314.5400085449219,1394600
20240521,314.1099853515625,316.6700134277344,311.8999938964844,314.8500061035156,1705900
20240522,314.70001220703125,315.0,308.5199890136719,309.4100036621094,2849100
20240523,308.4700012207031,311.989990234375,304.3800048828125,306.5,2139700
20240524,306.4200134277344,307.5,303.8999938964844,305.8399963378906,2425800
20240528,303.1099853515625,303.510009765625,298.30999755859375,300.19000244140625,2636700
20240529,299.0400085449219,299.05999755859375,295.80999755859375,296.3699951171875,2475900
20240530,297.17999267578125,303.57000732421875,295.489990234375,301.0,2727100
20240531,302.010009765625,305.8999938964844,299.5,305.8500061035156,4488900
20240603,306.7900085449219,311.4800109863281,303.8500061035156,307.4200134277344,2447400
20240604,308.0,310.9200134277344,307.04998779296875,307.3699951171875,1830200
20240605,307.79998779296875,310.30999755859375,306.3999938964844,307.3800048828125,1748600
20240606,306.9200134277344,310.010009765625,304.30999755859375,305.69000244140625,1927900
20240607,306.7200012207031,307.9599914550781,304.4800109863281,305.0199890136719,1925000
20240610,304.54998779296875,305.5299987792969,300.8900146484375,304.7200012207031,1992800
20240611,302.2900085449219,302.5799865722656,299.79998779296875,300.70001220703125,1740200
20240612,301.2900085449219,303.5400085449219,299.42999267578125,301.0799865722656,1640100
20240613,296.9599914550781,299.3399963378906,295.29998779296875,298.5,1732700
20240614,297.6099853515625,299.739990234375,295.8999938964844,298.6199951171875,1713600
20240617,298.489990234375,303.9700012207031,296.55999755859375,303.2799987792969,1875900
20240618,302.75,306.54998779296875,302.0199890136719,305.989990234375,2166200
20240620,304.8299865722656,310.29998779296875,303.54998779296875,309.8900146484375,2890200
20240621,313.1300048828125,313.44000244140625,307.2900085449219,308.1600036621094,6933300
20240624,310.0,318.3399963378906,307.9200134277344,318.1499938964844,3389300
20240625,319.2300109863281,326.1199951171875,318.3999938964844,319.30999755859375,3427700
20240626,317.17999267578125,317.489990234375,311.7200012207031,312.82000732421875,2800200
20240627,311.7300109863281,316.7900085449219,310.7200012207031,313.69000244140625,2082200
20240628,313.70001220703125,316.67999267578125,310.5899963378906,312.45001220703125,3518100
