Date,Open,High,Low,Close,Volume
20240325,40.529998779296875,40.880001068115234,40.47999954223633,40.869998931884766,14587200
20240326,40.83000183105469,41.0,40.709999084472656,40.849998474121094,17854100
20240327,41.099998474121094,41.779998779296875,41.099998474121094,41.540000915527344,19260100
20240328,41.63999938964844,42.150001525878906,41.630001068115234,41.959999084472656,19771400
20240401,41.9900016784668,42.34000015258789,41.529998779296875,42.279998779296875,15031600
20240402,42.29999923706055,42.68000030517578,42.2599983215332,42.540000915527344,17260800
20240403,42.58000183105469,42.900001525878906,42.529998779296875,42.84000015258789,18211800
20240404,42.9900016784668,43.41999816894531,42.439998626708984,42.45000076293945,16461400
20240405,42.25,42.439998626708984,41.61000061035156,42.119998931884766,14330100
20240408,42.119998931884766,42.150001525878906,41.709999084472656,41.72999954223633,14457800
20240409,41.060001373291016,41.18000030517578,40.540000915527344,40.84000015258789,17227000
20240410,40.61000061035156,40.65999984741211,39.959999084472656,40.52000045776367,17900400
20240411,40.45000076293945,40.470001220703125,40.09000015258789,40.15999984741211,14782200
20240412,40.18000030517578,40.2599983215332,39.68000030517578,39.720001220703125,21546100
20240415,40.11000061035156,40.349998474121094,39.849998474121094,40.11000061035156,16442800
20240416,40.11000061035156,40.13999938964844,39.56999969482422,39.77000045776367,14016800
20240417,39.849998474121094,39.97999954223633,39.459999084472656,39.779998779296875,21009200
20240418,39.849998474121094,40.16999816894531,39.709999084472656,40.130001068115234,20173700
20240419,40.0,40.66999816894531,39.97999954223633,40.4900016784668,24693500
20240422,41.400001525878906,41.63999938964844,38.560001373291016,38.599998474121094,51243200
20240423,38.90999984741211,39.9900016784668,38.68000030517578,39.70000076293945,25972800
20240424,39.5,39.65999984741211,38.939998626708984,39.4900016784668,15946600
20240425,39.290000915527344,39.81999969482422,38.959999084472656,39.220001220703125,16837700
20240426,39.060001373291016,39.959999084472656,38.900001525878906,39.68000030517578,18246200
20240429,39.900001525878906,40.81999969482422,39.869998931884766,40.09000015258789,19438600
