Date,Open,High,Low,Close,Volume
20240325,196.00999450683594,196.17999267578125,189.5,191.41000366210938,12953000
20240326,192.02000427246094,192.02999877929688,186.80999755859375,187.5,8972200
20240327,188.83999633789062,191.99000549316406,188.3300018310547,191.9499969482422,7372800
20240328,192.0,193.3800048828125,191.1999969482422,192.99000549316406,4471700
20240401,192.24000549316406,192.8699951171875,189.02999877929688,189.5,5107800
20240402,189.0,189.22999572753906,187.1300048828125,188.0399932861328,4477200
20240403,187.67999267578125,188.77999877929688,184.27000427246094,184.9199981689453,6609300
20240404,185.92999267578125,188.0,182.80999755859375,183.2899932861328,6513800
20240405,184.16000366210938,184.66000366210938,182.44000244140625,183.13999938964844,4126900
20240408,182.13999938964844,184.5500030517578,181.49000549316406,181.55999755859375,6176400
20240409,181.50999450683594,183.0500030517578,176.57000732421875,178.1199951171875,11439900
20240410,176.30999755859375,178.10000610351562,172.44000244140625,174.6300048828125,9727700
20240411,174.47000122070312,174.6999969482422,171.3800048828125,173.36000061035156,7625100
20240412,172.1999969482422,173.24000549316406,169.3699951171875,169.5500030517578,7548900
20240415,170.74000549316406,171.17999267578125,167.52999877929688,167.82000732421875,6490700
20240416,168.13999938964844,170.63999938964844,167.75,170.5500030517578,7986700
20240417,170.0,170.85000610351562,168.1199951171875,170.2100067138672,8162600
20240418,169.47999572753906,172.0399932861328,169.10000610351562,170.22999572753906,5123000
20240419,170.0,172.0,169.64999389648438,169.82000732421875,4688600
20240422,169.82000732421875,172.14999389648438,168.16000366210938,170.47999572753906,4724900
20240423,170.9499969482422,171.17999267578125,168.42999267578125,169.17999267578125,7632100
20240424,176.5,177.63999938964844,162.74000549316406,164.3300018310547,20889300
20240425,163.58999633789062,168.1300048828125,159.6999969482422,166.80999755859375,12504700
20240426,165.97999572753906,168.64999389648438,164.92999267578125,167.22000122070312,7208100
20240429,167.89999389648438,173.80999755859375,167.5500030517578,173.49000549316406,7788600
20240430,171.49000549316406,174.07000732421875,167.75999450683594,167.83999633789062,8248800
20240501,167.5,173.86000061035156,167.5,171.4600067138672,6191900
20240502,173.0,178.89999389648438,172.25,178.85000610351562,10223700
20240503,179.58999633789062,180.49000549316406,177.89999389648438,179.7899932861328,5416300
20240506,180.8800048828125,183.97999572753906,174.7100067138672,178.35000610351562,11913400
20240507,177.22000122070312,178.35000610351562,176.1300048828125,176.7100067138672,5097500
20240508,175.9499969482422,181.66000366210938,175.9499969482422,180.35000610351562,4956800
20240509,179.5500030517578,181.75,179.30999755859375,181.25,5107400
20240510,181.25,181.8800048828125,177.9199981689453,178.50999450683594,3715500
20240513,179.0399932861328,180.75,178.07000732421875,178.44000244140625,3105200
20240514,180.22999572753906,183.66000366210938,179.6300048828125,180.75999450683594,4686500
20240515,180.13999938964844,180.6699981689453,176.1699981689453,176.99000549316406,5858900
20240516,177.60000610351562,183.75999450683594,177.25,182.9600067138672,6993200
20240517,183.25,185.3800048828125,181.22000122070312,184.9499969482422,5562400
20240520,184.64999389648438,188.6300048828125,184.00999450683594,186.61000061035156,6228600
20240521,185.3000030517578,186.38999938964844,183.11000061035156,184.77999877929688,4349100
20240522,184.60000610351562,186.82000732421875,183.41000366210938,186.27999877929688,3785400
20240523,185.7899932861328,186.0,171.61000061035156,172.2100067138672,17116000
20240524,173.1999969482422,174.86000061035156,169.57000732421875,174.52000427246094,9485000
