Date,Open,High,Low,Close,Volume
20240325,406.8699951171875,410.4599914550781,403.8599853515625,404.94000244140625,1683900
20240326,406.0899963378906,409.3299865722656,404.5199890136719,406.17999267578125,1407000
20240327,409.6199951171875,415.489990234375,408.3699951171875,415.25,2353600
20240328,416.2099914550781,419.20001220703125,414.9800109863281,417.69000244140625,2409700
20240401,416.67999267578125,417.95001220703125,412.0,413.510009765625,1863900
20240402,410.739990234375,413.1700134277344,407.6199951171875,410.1499938964844,1976000
20240403,411.0,416.6300048828125,411.0,414.0,1549200
20240404,418.0,419.0,405.70001220703125,406.25,1704700
20240405,406.55999755859375,409.1400146484375,401.4700012207031,408.07000732421875,1694500
20240408,409.1000061035156,412.5299987792969,407.54998779296875,410.5400085449219,1181900
20240409,411.510009765625,413.2200012207031,407.04998779296875,410.7099914550781,1247800
20240410,404.010009765625,405.45001220703125,397.2900085449219,400.760009765625,1903300
20240411,400.4800109863281,401.4700012207031,394.8399963378906,397.4800109863281,2176200
20240412,392.8399963378906,394.0899963378906,387.1199951171875,389.489990234375,2814900
20240415,407.0,412.8699951171875,398.69000244140625,400.8800048828125,6177000
20240416,404.45001220703125,404.9700012207031,395.17999267578125,396.8599853515625,3459700
20240417,402.3999938964844,407.1199951171875,401.17999267578125,403.9100036621094,4373800
20240418,405.489990234375,407.8599853515625,402.4100036621094,403.1099853515625,2776300
20240419,404.05999755859375,408.0,403.010009765625,404.0,2805100
20240422,406.94000244140625,417.9800109863281,404.57000732421875,417.3500061035156,4165600
20240423,417.7099914550781,425.3500061035156,416.20001220703125,424.0,2662300
20240424,421.5,424.5799865722656,419.6099853515625,423.0400085449219,1575900
20240425,420.989990234375,423.6099853515625,414.8500061035156,420.04998779296875,1970100
20240426,420.2300109863281,428.5299987792969,419.6400146484375,427.57000732421875,2322700
20240429,427.57000732421875,433.3299865722656,427.20001220703125,430.80999755859375,2453000
20240430,428.5,431.3900146484375,426.0,426.7099914550781,1829900
20240501,426.69000244140625,433.42999267578125,425.19000244140625,426.95001220703125,2310100
20240502,431.20001220703125,433.6499938964844,428.1700134277344,432.57000732421875,2087500
20240503,435.0,442.29998779296875,434.9200134277344,438.17999267578125,2406300
20240506,441.75,444.3800048828125,439.67999267578125,443.6700134277344,1914300
20240507,445.1700134277344,447.4200134277344,442.8699951171875,443.79998779296875,2058200
20240508,442.79998779296875,448.0199890136719,442.04998779296875,446.95001220703125,2006700
20240509,446.3399963378906,456.42999267578125,446.3399963378906,455.55999755859375,2710200
20240510,456.5199890136719,458.75,454.32000732421875,454.7300109863281,1823900
20240513,456.2699890136719,457.20001220703125,453.32000732421875,453.55999755859375,1579600
20240514,454.8399963378906,461.7699890136719,454.010009765625,458.4700012207031,2412900
20240515,461.5899963378906,466.19000244140625,460.95001220703125,466.0899963378906,2217700
20240516,464.3699951171875,468.25,462.2799987792969,464.5199890136719,2070300
20240517,466.3800048828125,468.6600036621094,464.25,467.7200012207031,1655900
20240520,468.20001220703125,471.4800109863281,462.6000061035156,462.94000244140625,2591500
20240521,462.2300109863281,471.30999755859375,462.20001220703125,470.4100036621094,2762600
20240522,467.3599853515625,470.3299865722656,459.75,462.3800048828125,2729500
20240523,464.2300109863281,464.30999755859375,457.4100036621094,458.1499938964844,2254500
20240524,459.8399963378906,465.25,459.1000061035156,461.17999267578125,1932200
20240528,459.94000244140625,463.69000244140625,458.9100036621094,459.80999755859375,1930800
20240529,454.8399963378906,458.739990234375,451.6499938964844,457.1700134277344,2315700
20240530,453.0,455.8599853515625,447.6000061035156,450.2300109863281,2135000
20240531,449.760009765625,456.7699890136719,448.1199951171875,456.5199890136719,2638300
20240603,458.8699951171875,458.8699951171875,450.20001220703125,454.9800109863281,1930700
20240604,450.5,457.7099914550781,449.2099914550781,455.29998779296875,1835000
20240605,457.54998779296875,463.0199890136719,457.5,461.67999267578125,1678900
20240606,461.82000732421875,464.5199890136719,457.010009765625,458.1000061035156,1598000
20240607,455.44000244140625,461.1600036621094,454.5,454.9100036621094,1736100
20240610,452.3299865722656,455.3599853515625,450.29998779296875,453.54998779296875,1698600
20240611,451.0400085449219,451.8599853515625,443.3800048828125,444.2699890136719,1938200
20240612,455.6000061035156,457.6400146484375,446.19000244140625,448.70001220703125,1733000
20240613,446.7300109863281,448.32000732421875,442.1499938964844,446.3500061035156,1849100
20240614,441.989990234375,448.2300109863281,439.1499938964844,446.4599914550781,1559100
20240617,445.1000061035156,450.7799987792969,443.3900146484375,450.17999267578125,1531600
20240618,449.57000732421875,457.69000244140625,448.510009765625,457.42999267578125,1798400
