Symbol,Date,Open,High,Low,Close,Volume
VRSN,yyyyMMdd,187.77000427246094,188.66000366210938,185.19000244140625,187.19000244140625,653700
VRSN,yyyyMMdd,187.1199951171875,188.52000427246094,186.89999389648438,187.10000610351562,374700
VRSN,yyyyMMdd,188.52999877929688,189.74000549316406,187.74000549316406,189.10000610351562,491500
VRSN,yyyyMMdd,189.49000549316406,190.5800018310547,188.85000610351562,189.50999450683594,618100
VRSN,yyyyMMdd,188.80999755859375,189.50999450683594,187.41000366210938,189.33999633789062,788700
VRSN,yyyyMMdd,189.42999267578125,192.22999572753906,189.4199981689453,191.4199981689453,831400
VRSN,yyyyMMdd,191.1999969482422,191.5399932861328,188.6300048828125,188.97000122070312,607800
VRSN,yyyyMMdd,189.2100067138672,190.7100067138672,186.8699951171875,187.02999877929688,607100
VRSN,yyyyMMdd,187.39999389648438,190.05999755859375,187.39999389648438,187.82000732421875,458600
VRSN,yyyyMMdd,187.10000610351562,188.11000061035156,186.47000122070312,187.1699981689453,708900
VRSN,yyyyMMdd,187.89999389648438,189.97000122070312,187.82000732421875,189.69000244140625,655800
VRSN,yyyyMMdd,187.72999572753906,189.38999938964844,186.55999755859375,188.30999755859375,662600
VRSN,yyyyMMdd,188.72999572753906,191.00999450683594,188.72999572753906,189.77999877929688,605500
VRSN,yyyyMMdd,189.3300018310547,189.3300018310547,185.22000122070312,185.42999267578125,484100
VRSN,yyyyMMdd,187.02000427246094,187.02000427246094,183.1199951171875,183.1999969482422,609500
VRSN,yyyyMMdd,183.7899932861328,184.3699951171875,182.3800048828125,182.6300048828125,556500
VRSN,yyyyMMdd,182.77000427246094,183.72000122070312,181.57000732421875,181.57000732421875,520800
VRSN,yyyyMMdd,182.13999938964844,184.3300018310547,181.63999938964844,182.9600067138672,594400
VRSN,yyyyMMdd,184.2100067138672,186.6199951171875,183.16000366210938,184.1199951171875,609300
VRSN,yyyyMMdd,185.0500030517578,186.27000427246094,183.88999938964844,184.74000549316406,564600
VRSN,yyyyMMdd,186.5800018310547,186.5800018310547,183.92999267578125,185.1199951171875,726700
VRSN,yyyyMMdd,183.49000549316406,185.82000732421875,181.00999450683594,185.5500030517578,686600
VRSN,yyyyMMdd,184.13999938964844,185.47999572753906,181.02000427246094,182.67999267578125,1649700
VRSN,yyyyMMdd,179.30999755859375,181.5500030517578,174.50999450683594,175.47999572753906,1931500
VRSN,yyyyMMdd,176.25999450683594,178.49000549316406,174.27999877929688,175.11000061035156,1266700
VRSN,yyyyMMdd,174.0,174.88999938964844,169.36000061035156,169.47999572753906,1393500
VRSN,yyyyMMdd,171.02000427246094,172.9499969482422,169.80999755859375,171.0800018310547,1382600
VRSN,yyyyMMdd,171.25999450683594,171.25999450683594,167.0500030517578,168.33999633789062,959900
VRSN,yyyyMMdd,168.6300048828125,170.19000244140625,167.52999877929688,168.32000732421875,898100
VRSN,yyyyMMdd,168.99000549316406,170.00999450683594,167.8000030517578,168.91000366210938,666200
VRSN,yyyyMMdd,170.0,170.14999389648438,168.97999572753906,169.55999755859375,734000
VRSN,yyyyMMdd,168.8000030517578,169.6300048828125,168.4199981689453,168.55999755859375,546200
VRSN,yyyyMMdd,168.82000732421875,170.05999755859375,168.57000732421875,169.7899932861328,724000
VRSN,yyyyMMdd,169.72999572753906,171.94000244140625,169.61000061035156,171.22999572753906,613400
VRSN,yyyyMMdd,171.50999450683594,172.9600067138672,170.11000061035156,171.08999633789062,666600
VRSN,yyyyMMdd,172.25999450683594,172.7899932861328,169.3000030517578,169.72999572753906,680300
VRSN,yyyyMMdd,169.57000732421875,170.4600067138672,168.50999450683594,169.25,994900
VRSN,yyyyMMdd,169.08999633789062,171.6199951171875,168.6999969482422,170.9600067138672,894900
VRSN,yyyyMMdd,170.9600067138672,171.0500030517578,169.8000030517578,170.75,676400
VRSN,yyyyMMdd,170.82000732421875,172.74000549316406,169.7899932861328,172.6199951171875,483100
VRSN,yyyyMMdd,172.0500030517578,174.3000030517578,171.1999969482422,174.22000122070312,784300
VRSN,yyyyMMdd,174.7899932861328,175.52999877929688,173.82000732421875,175.07000732421875,709700
VRSN,yyyyMMdd,174.41000366210938,174.41000366210938,171.4499969482422,172.0,637200
VRSN,yyyyMMdd,171.39999389648438,171.9499969482422,169.66000366210938,171.1699981689453,721600
VRSN,yyyyMMdd,170.0,172.52000427246094,170.0,171.0500030517578,964500
VRSN,yyyyMMdd,170.00999450683594,171.4199981689453,169.92999267578125,170.80999755859375,711900
VRSN,yyyyMMdd,170.47999572753906,171.0800018310547,168.7899932861328,169.5800018310547,702200
VRSN,yyyyMMdd,169.75,174.5500030517578,169.5800018310547,174.32000732421875,1341100
VRSN,yyyyMMdd,173.36000061035156,175.6999969482422,173.33999633789062,174.92999267578125,705500
VRSN,yyyyMMdd,175.6999969482422,179.02000427246094,174.99000549316406,178.7899932861328,766200
VRSN,yyyyMMdd,179.50999450683594,180.8800048828125,178.05999755859375,180.77999877929688,641200
VRSN,yyyyMMdd,180.5,181.7100067138672,179.8800048828125,180.3000030517578,630400
VRSN,yyyyMMdd,180.27000427246094,181.97000122070312,179.8699951171875,180.4600067138672,462200
VRSN,yyyyMMdd,179.9499969482422,180.52999877929688,178.27999877929688,180.1300048828125,494200
VRSN,yyyyMMdd,179.2899932861328,182.05999755859375,178.9199981689453,181.99000549316406,632900
VRSN,yyyyMMdd,182.77000427246094,183.25999450683594,179.4600067138672,180.05999755859375,568100
VRSN,yyyyMMdd,180.05999755859375,180.6300048828125,178.5800018310547,179.6999969482422,485800
