Symbol,Date,Open,High,Low,Close,Volume
AON,yyyyMMdd,328.010009765625,329.2699890136719,326.6700134277344,327.5799865722656,1084000
AON,yyyyMMdd,326.8399963378906,331.1499938964844,325.739990234375,329.9200134277344,985200
AON,yyyyMMdd,331.6300048828125,334.0199890136719,330.07000732421875,333.7900085449219,710800
AON,yyyyMMdd,335.0,336.05999755859375,333.5799865722656,333.7200012207031,732100
AON,yyyyMMdd,333.0,333.0,328.3500061035156,329.5899963378906,527200
AON,yyyyMMdd,330.25,331.1300048828125,329.17999267578125,329.6400146484375,701600
AON,yyyyMMdd,329.20001220703125,329.739990234375,321.8699951171875,324.4700012207031,1381400
AON,yyyyMMdd,325.82000732421875,325.82000732421875,313.30999755859375,314.7699890136719,2153500
AON,yyyyMMdd,316.260009765625,320.55999755859375,315.0,318.989990234375,752900
AON,yyyyMMdd,319.3399963378906,320.9800109863281,318.510009765625,319.8399963378906,771500
AON,yyyyMMdd,320.9200134277344,320.9200134277344,317.7200012207031,319.3999938964844,716700
AON,yyyyMMdd,317.8999938964844,319.4700012207031,315.19000244140625,316.0,803600
AON,yyyyMMdd,314.6400146484375,316.25,310.9100036621094,311.0,846500
AON,yyyyMMdd,309.3699951171875,312.44000244140625,306.739990234375,308.0,742200
AON,yyyyMMdd,312.1000061035156,312.1000061035156,304.79998779296875,305.17999267578125,958400
AON,yyyyMMdd,305.67999267578125,306.75,303.79998779296875,304.04998779296875,1230100
AON,yyyyMMdd,305.1300048828125,308.0199890136719,303.80999755859375,304.7900085449219,833400
AON,yyyyMMdd,307.5799865722656,312.0199890136719,307.5799865722656,308.70001220703125,637000
AON,yyyyMMdd,311.07000732421875,311.07000732421875,309.07000732421875,310.19000244140625,823300
AON,yyyyMMdd,311.0,313.2300109863281,309.3800048828125,311.0199890136719,938400
AON,yyyyMMdd,312.0,313.7900085449219,310.5799865722656,311.8599853515625,620900
AON,yyyyMMdd,311.0299987792969,311.0299987792969,307.7099914550781,308.8299865722656,849300
AON,yyyyMMdd,307.7099914550781,308.1499938964844,304.0,306.0,1365400
AON,yyyyMMdd,270.8800048828125,285.8800048828125,268.05999755859375,285.0299987792969,4566600
AON,yyyyMMdd,281.260009765625,284.3999938964844,279.8599853515625,281.0400085449219,2879600
AON,yyyyMMdd,283.19000244140625,288.760009765625,281.3800048828125,282.010009765625,4389600
AON,yyyyMMdd,281.17999267578125,286.1600036621094,280.8800048828125,283.80999755859375,1819700
AON,yyyyMMdd,283.9800109863281,284.4599914550781,279.32000732421875,280.0899963378906,1300600
AON,yyyyMMdd,277.9200134277344,280.8999938964844,275.2900085449219,279.9700012207031,1750900
AON,yyyyMMdd,281.489990234375,285.70001220703125,279.55999755859375,285.4700012207031,1783200
AON,yyyyMMdd,287.4700012207031,288.42999267578125,285.8500061035156,288.3500061035156,1541400
AON,yyyyMMdd,289.7200012207031,289.80999755859375,283.1700134277344,283.80999755859375,1980600
AON,yyyyMMdd,283.8900146484375,288.07000732421875,283.5799865722656,287.5799865722656,2354900
AON,yyyyMMdd,288.7200012207031,294.30999755859375,287.69000244140625,293.1000061035156,2289000
AON,yyyyMMdd,290.94000244140625,293.1000061035156,287.5299987792969,288.5799865722656,1829700
AON,yyyyMMdd,288.1099853515625,288.6400146484375,286.1300048828125,287.9200134277344,890800
AON,yyyyMMdd,287.0,288.9599914550781,286.0199890136719,287.7900085449219,1259700
AON,yyyyMMdd,288.5,293.30999755859375,287.4200134277344,292.0199890136719,2444500
AON,yyyyMMdd,293.17999267578125,293.17999267578125,290.0199890136719,292.45001220703125,1498200
AON,yyyyMMdd,292.6199951171875,294.04998779296875,291.510009765625,292.9599914550781,1145700
AON,yyyyMMdd,293.5,293.6300048828125,289.82000732421875,289.9800109863281,956700
AON,yyyyMMdd,285.70001220703125,288.760009765625,284.42999267578125,284.6499938964844,1579500
AON,yyyyMMdd,283.7099914550781,283.92999267578125,278.7900085449219,279.29998779296875,1548700
AON,yyyyMMdd,279.3999938964844,281.6499938964844,277.6400146484375,280.75,1721800
AON,yyyyMMdd,278.7099914550781,281.260009765625,277.75,279.260009765625,1729700
AON,yyyyMMdd,278.239990234375,279.5,275.739990234375,275.82000732421875,1128600
AON,yyyyMMdd,275.55999755859375,278.489990234375,275.07000732421875,276.9100036621094,955500
AON,yyyyMMdd,277.8800048828125,281.6400146484375,276.760009765625,281.6400146484375,1823200
AON,yyyyMMdd,280.7699890136719,283.79998779296875,278.6000061035156,281.260009765625,1482900
AON,yyyyMMdd,281.70001220703125,286.1700134277344,280.5400085449219,284.5,1044700
AON,yyyyMMdd,284.8800048828125,285.9700012207031,283.010009765625,285.5799865722656,1207400
AON,yyyyMMdd,286.17999267578125,286.80999755859375,283.1700134277344,285.7099914550781,1702600
AON,yyyyMMdd,286.3599853515625,286.8900146484375,282.9800109863281,283.1199951171875,889300
AON,yyyyMMdd,283.55999755859375,289.7900085449219,283.2699890136719,286.8599853515625,2081300
AON,yyyyMMdd,287.1099853515625,294.4100036621094,286.70001220703125,293.70001220703125,3730600
AON,yyyyMMdd,293.9200134277344,296.04998779296875,291.32000732421875,294.9800109863281,1899800
AON,yyyyMMdd,295.510009765625,296.4800109863281,294.2200012207031,295.4200134277344,1352500
AON,yyyyMMdd,295.4200134277344,295.95001220703125,294.6600036621094,295.3900146484375,860500
AON,yyyyMMdd,295.0,300.1000061035156,294.6400146484375,300.010009765625,1971500
AON,yyyyMMdd,300.07000732421875,301.8800048828125,296.7200012207031,297.75,1633600
