Symbol,Date,Open,High,Low,Close,Volume
NVDA,02/21/2025 00:00:00,140.0399932861328,141.4600067138672,134.02999877929688,134.42999267578125,227352400
NVDA,02/20/2025 00:00:00,140.02999877929688,140.66000366210938,136.7899932861328,140.11000061035156,143903600
NVDA,02/19/2025 00:00:00,139.50999450683594,141.36000061035156,137.22000122070312,139.22999572753906,167536000
NVDA,02/18/2025 00:00:00,141.27000427246094,143.44000244140625,137.92999267578125,139.39999389648438,219176600
NVDA,02/14/2025 00:00:00,136.47999572753906,139.25,135.5,138.85000610351562,195479600
NVDA,02/13/2025 00:00:00,131.55999755859375,136.5,131.1699981689453,135.2899932861328,197430000
NVDA,02/12/2025 00:00:00,130.02000427246094,132.24000549316406,129.0800018310547,131.13999938964844,160278600
NVDA,02/11/2025 00:00:00,132.5800018310547,134.47999572753906,131.02000427246094,132.8000030517578,178902400
NVDA,02/10/2025 00:00:00,130.08999633789062,135,129.9600067138672,133.57000732421875,216989100
NVDA,02/07/2025 00:00:00,129.22000122070312,130.3699951171875,125,129.83999633789062,228186300
NVDA,02/06/2025 00:00:00,127.41999816894533,128.77000427246094,125.20999908447266,128.67999267578125,251483600
NVDA,02/05/2025 00:00:00,121.76000213623048,125,120.76000213623048,124.83000183105467,262230800
NVDA,02/04/2025 00:00:00,116.95999908447266,121.1999969482422,116.6999969482422,118.6500015258789,256550000
NVDA,02/03/2025 00:00:00,114.75,118.56999969482422,113.01000213623048,116.66000366210938,371235700
NVDA,01/31/2025 00:00:00,123.77999877929688,127.8499984741211,119.19000244140624,120.06999969482422,390372900
NVDA,01/30/2025 00:00:00,123.0999984741211,125,118.0999984741211,124.6500015258789,392925500
NVDA,01/29/2025 00:00:00,126.5,126.88999938964844,120.0500030517578,123.6999969482422,467120600
NVDA,01/28/2025 00:00:00,121.80999755859376,129,116.25,128.99000549316406,579666400
NVDA,01/27/2025 00:00:00,124.8000030517578,128.39999389648438,116.6999969482422,118.41999816894533,818830900
NVDA,01/24/2025 00:00:00,148.3699951171875,148.97000122070312,141.8800048828125,142.6199951171875,234657600
NVDA,01/23/2025 00:00:00,145.0500030517578,147.22999572753906,143.72000122070312,147.22000122070312,155915500
NVDA,01/22/2025 00:00:00,144.66000366210938,147.7899932861328,143.6699981689453,147.07000732421875,237651400
NVDA,01/21/2025 00:00:00,139.16000366210938,141.8300018310547,137.08999633789062,140.8300018310547,197749000
NVDA,01/17/2025 00:00:00,136.69000244140625,138.5,135.4600067138672,137.7100067138672,201188800
NVDA,01/16/2025 00:00:00,138.63999938964844,138.75,133.49000549316406,133.57000732421875,209235600
NVDA,01/15/2025 00:00:00,133.64999389648438,136.4499969482422,131.2899932861328,136.24000549316406,185217300
NVDA,01/14/2025 00:00:00,136.0500030517578,136.3800048828125,130.0500030517578,131.75999450683594,195590500
NVDA,01/13/2025 00:00:00,129.99000549316406,133.49000549316406,129.50999450683594,133.22999572753906,204808900
NVDA,01/10/2025 00:00:00,137.4499969482422,139.9199981689453,134.22000122070312,135.91000366210938,207602500
NVDA,01/08/2025 00:00:00,142.5800018310547,143.9499969482422,137.55999755859375,140.11000061035156,227349900
NVDA,01/07/2025 00:00:00,153.02999877929688,153.1300048828125,140.00999450683594,140.13999938964844,351782200
NVDA,01/06/2025 00:00:00,148.58999633789062,152.16000366210938,147.82000732421875,149.42999267578125,265377400
NVDA,01/03/2025 00:00:00,140.00999450683594,144.89999389648438,139.72999572753906,144.47000122070312,229322500
NVDA,01/02/2025 00:00:00,136,138.8800048828125,134.6300048828125,138.30999755859375,198247200
NVDA,12/31/2024 00:00:00,138.02999877929688,138.07000732421875,133.8300018310547,134.2899932861328,155659200
NVDA,12/30/2024 00:00:00,134.8300018310547,140.27000427246094,134.02000427246094,137.49000549316406,167734700
NVDA,12/27/2024 00:00:00,138.5500030517578,139.02000427246094,134.7100067138672,137.00999450683594,170582600
