Date,Open,High,Low,Close,Volume
20240226,192.2899932861328,201.77999877929688,192.0,199.39999389648438,111747100
20240227,204.0399932861328,205.60000610351562,198.25999450683594,199.72999572753906,108645400
20240228,200.4199981689453,205.3000030517578,198.44000244140625,202.0399932861328,99806200
20240229,204.17999267578125,205.27999877929688,198.4499969482422,201.8800048828125,85907000
20240301,200.52000427246094,204.52000427246094,198.5,202.63999938964844,82099200
20240304,198.72999572753906,199.75,186.72000122070312,188.13999938964844,134334900
20240305,183.0500030517578,184.58999633789062,177.57000732421875,180.74000549316406,119660800
20240306,179.99000549316406,181.5800018310547,173.6999969482422,176.5399932861328,107920900
20240307,174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,102129000
20240308,181.5,182.72999572753906,174.6999969482422,175.33999633789062,85315300
20240311,175.4499969482422,182.8699951171875,174.8000030517578,177.77000427246094,85391500
20240312,177.77000427246094,179.42999267578125,172.41000366210938,177.5399932861328,87391700
20240313,173.0500030517578,176.0500030517578,169.14999389648438,169.47999572753906,106524500
20240314,167.77000427246094,171.1699981689453,160.50999450683594,162.5,126325700
20240315,163.16000366210938,165.17999267578125,160.75999450683594,163.57000732421875,96971900
20240318,170.02000427246094,174.72000122070312,165.89999389648438,173.8000030517578,108214400
20240319,172.36000061035156,172.82000732421875,167.4199981689453,171.32000732421875,77271400
20240320,173.0,176.25,170.82000732421875,175.66000366210938,83846700
20240321,176.38999938964844,178.17999267578125,171.8000030517578,172.82000732421875,73178000
20240322,166.69000244140625,171.1999969482422,166.3000030517578,170.8300018310547,75454700
20240325,168.75999450683594,175.24000549316406,168.72999572753906,172.6300048828125,74228600
20240326,178.5800018310547,184.25,177.3800048828125,177.6699981689453,113186200
20240327,181.41000366210938,181.91000366210938,176.0,179.8300018310547,81804000
20240328,177.4499969482422,179.57000732421875,175.3000030517578,175.7899932861328,77654800
20240401,176.1699981689453,176.75,170.2100067138672,175.22000122070312,81562100
20240402,164.75,167.69000244140625,163.42999267578125,166.6300048828125,116650600
20240403,164.02000427246094,168.82000732421875,163.27999877929688,168.3800048828125,82950100
20240404,170.07000732421875,177.19000244140625,168.00999450683594,171.11000061035156,123162000
20240405,169.0800018310547,170.86000061035156,160.50999450683594,164.89999389648438,141250700
20240408,169.33999633789062,174.5,167.7899932861328,172.97999572753906,104423300
20240409,172.91000366210938,179.22000122070312,171.9199981689453,176.8800048828125,103232700
20240410,173.0399932861328,174.92999267578125,170.00999450683594,171.75999450683594,84532400
20240411,172.5500030517578,175.8800048828125,168.50999450683594,174.60000610351562,94516000
20240412,172.33999633789062,173.80999755859375,170.36000061035156,171.0500030517578,64506600
20240415,170.24000549316406,170.69000244140625,161.3800048828125,161.47999572753906,100245300
20240416,156.74000549316406,158.19000244140625,153.75,157.11000061035156,97000000
20240417,157.63999938964844,158.3300018310547,153.77999877929688,155.4499969482422,82439700
20240418,151.25,152.1999969482422,148.6999969482422,149.92999267578125,96098800
20240419,148.97000122070312,150.94000244140625,146.22000122070312,147.0500030517578,86005100
20240422,140.55999755859375,144.44000244140625,138.8000030517578,142.0500030517578,107097600
20240423,143.3300018310547,147.25999450683594,141.11000061035156,144.67999267578125,124545100
20240424,162.83999633789062,167.97000122070312,157.50999450683594,162.1300048828125,181178000
20240425,158.9600067138672,170.8800048828125,158.36000061035156,170.17999267578125,126427500
20240426,168.85000610351562,172.1199951171875,166.3699951171875,168.2899932861328,109815700
20240429,188.4199981689453,198.8699951171875,184.5399932861328,194.0500030517578,243869700
20240430,186.97999572753906,190.9499969482422,182.83999633789062,183.27999877929688,127031800
20240501,182.0,185.86000061035156,179.00999450683594,179.99000549316406,92829700
20240502,182.86000061035156,184.60000610351562,176.02000427246094,180.00999450683594,89148000
20240503,182.10000610351562,184.77999877929688,178.4199981689453,181.19000244140625,75491500
20240506,183.8000030517578,187.55999755859375,182.1999969482422,184.75999450683594,84390300
20240507,182.39999389648438,183.25999450683594,177.39999389648438,177.80999755859375,75045900
20240508,171.58999633789062,176.05999755859375,170.14999389648438,174.72000122070312,79969500
20240509,175.00999450683594,175.6199951171875,171.3699951171875,171.97000122070312,65950300
20240510,173.0500030517578,173.05999755859375,167.75,168.47000122070312,72627200
20240513,170.0,175.39999389648438,169.0,171.88999938964844,67018900
20240514,174.5,179.49000549316406,174.07000732421875,177.5500030517578,86407400
20240515,179.89999389648438,180.0,173.11000061035156,173.99000549316406,79663000
20240516,174.10000610351562,175.7899932861328,171.42999267578125,174.83999633789062,59812200
20240517,173.5500030517578,179.6300048828125,172.75,177.4600067138672,77445800
20240520,177.55999755859375,177.75,173.52000427246094,174.9499969482422,61727400
20240521,175.50999450683594,186.8800048828125,174.7100067138672,186.60000610351562,115266500
20240522,182.85000610351562,183.8000030517578,178.1199951171875,180.11000061035156,88313500
20240523,181.8000030517578,181.89999389648438,173.25999450683594,173.74000549316406,71975500
20240524,174.83999633789062,180.0800018310547,173.72999572753906,179.24000549316406,65479700
20240528,176.39999389648438,178.25,173.16000366210938,176.75,59736600
20240529,174.19000244140625,178.14999389648438,173.92999267578125,176.19000244140625,54782600
20240530,178.5800018310547,182.6699981689453,175.3800048828125,178.7899932861328,77784800
20240531,178.5,180.32000732421875,173.82000732421875,178.0800018310547,67314600
20240603,178.1300048828125,182.63999938964844,174.49000549316406,176.2899932861328,68568900
20240604,174.77999877929688,177.75999450683594,174.0,174.77000427246094,60056300
20240605,175.35000610351562,176.14999389648438,172.1300048828125,175.0,57953800
20240606,174.60000610351562,179.72999572753906,172.72999572753906,177.94000244140625,69887000
20240607,176.1300048828125,179.35000610351562,175.5800018310547,177.47999572753906,56244900
20240610,176.05999755859375,178.57000732421875,173.1699981689453,173.7899932861328,50869700
20240611,173.9199981689453,174.75,167.41000366210938,170.66000366210938,64761900
20240612,171.1199951171875,180.5500030517578,169.8000030517578,177.2899932861328,90389400
20240613,188.38999938964844,191.0800018310547,181.22999572753906,182.47000122070312,118984100
20240614,185.8000030517578,186.0,176.9199981689453,178.00999450683594,82038200
20240617,177.9199981689453,188.80999755859375,177.0,187.44000244140625,109786100
20240618,186.55999755859375,187.1999969482422,182.3699951171875,184.86000061035156,68982300
20240620,184.67999267578125,185.2100067138672,179.66000366210938,181.57000732421875,55893100
20240621,182.3000030517578,183.9499969482422,180.69000244140625,183.00999450683594,63029500
20240624,184.97000122070312,188.8000030517578,182.5500030517578,182.5800018310547,61992100
20240625,184.39999389648438,187.97000122070312,182.00999450683594,187.35000610351562,63678300
20240626,186.5399932861328,197.75999450683594,186.36000061035156,196.3699951171875,95737100
20240627,195.1699981689453,198.72000122070312,194.0500030517578,197.4199981689453,72746500
20240628,199.5500030517578,203.1999969482422,195.25999450683594,197.8800048828125,95438100
20240701,201.02000427246094,213.22999572753906,200.85000610351562,209.86000061035156,135691400
20240702,218.88999938964844,231.3000030517578,218.05999755859375,231.25999450683594,205047900
20240703,234.55999755859375,248.35000610351562,234.25,246.38999938964844,166561500
20240705,249.80999755859375,252.3699951171875,242.4600067138672,251.52000427246094,154501200
20240708,247.7100067138672,259.44000244140625,244.57000732421875,252.94000244140625,157219600
20240709,251.0,265.6099853515625,250.3000030517578,262.3299865722656,160210900
20240710,262.79998779296875,267.5899963378906,257.8599853515625,263.260009765625,128519400
20240711,263.29998779296875,271.0,239.64999389648438,241.02999877929688,221707300
20240712,235.8000030517578,251.83999633789062,233.08999633789062,248.22999572753906,155955800
20240715,255.97000122070312,265.6000061035156,251.72999572753906,252.63999938964844,146912900
20240716,255.30999755859375,258.6199951171875,245.8000030517578,256.55999755859375,126332500
20240717,252.72999572753906,258.4700012207031,246.17999267578125,248.5,115584800
20240718,251.08999633789062,257.1400146484375,247.1999969482422,249.22999572753906,110869000
20240719,247.7899932861328,249.44000244140625,236.8300018310547,239.1999969482422,87403900
20240722,244.2100067138672,253.2100067138672,243.75,251.50999450683594,101225400
20240723,253.60000610351562,255.75999450683594,245.6300048828125,246.3800048828125,111928200
20240724,225.4199981689453,225.99000549316406,214.7100067138672,215.99000549316406,167942900
20240725,216.8000030517578,226.0,216.22999572753906,220.25,100636500
20240726,221.19000244140625,222.27999877929688,215.3300018310547,219.8000030517578,94604100
20240729,224.89999389648438,234.27000427246094,224.6999969482422,232.10000610351562,129201800
20240730,232.25,232.41000366210938,220.0,222.6199951171875,100560300
20240731,227.89999389648438,234.67999267578125,226.7899932861328,232.07000732421875,67497000
20240801,227.69000244140625,231.8699951171875,214.3300018310547,216.86000061035156,83861900
20240802,214.8800048828125,216.1300048828125,205.77999877929688,207.6699981689453,82880100
20240805,185.22000122070312,203.8800048828125,182.0,198.8800048828125,100308800
20240806,200.75,202.89999389648438,192.6699981689453,200.63999938964844,73783900
20240807,200.77000427246094,203.49000549316406,191.47999572753906,191.75999450683594,71159800
20240808,195.6999969482422,200.6999969482422,192.0399932861328,198.83999633789062,65033900
20240809,197.0500030517578,200.8800048828125,195.11000061035156,200.0,58648300
20240812,199.02000427246094,199.25999450683594,194.6699981689453,197.49000549316406,64044900
20240813,198.47000122070312,208.49000549316406,197.05999755859375,207.8300018310547,76247400
20240814,207.38999938964844,208.44000244140625,198.75,201.3800048828125,70250000
20240815,205.02000427246094,215.8800048828125,204.82000732421875,214.13999938964844,89848500
20240816,211.14999389648438,219.8000030517578,210.8000030517578,216.1199951171875,88765100
20240819,217.07000732421875,222.97999572753906,214.08999633789062,222.72000122070312,76435200
20240820,224.8800048828125,228.22000122070312,219.55999755859375,221.10000610351562,74001200
20240821,222.6699981689453,224.66000366210938,218.86000061035156,223.27000427246094,70146000
20240822,223.82000732421875,224.8000030517578,210.32000732421875,210.66000366210938,79514500
20240823,214.4600067138672,221.47999572753906,214.2100067138672,220.32000732421875,81525200
20240826,218.75,219.08999633789062,211.00999450683594,213.2100067138672,59301200
20240827,213.25,215.66000366210938,206.94000244140625,209.2100067138672,62821400
