Date,DateNumber,Open,High,Low,Close,Volume
20241031,20241031,190.50999450683594,190.60000610351562,185.22999572753906,186.39999389648438,75146800
20241101,20241101,199.0,200.5,197.02000427246094,197.92999267578125,99687800
20241104,20241104,196.4499969482422,197.3300018310547,194.30999755859375,195.77999877929688,38492100
20241105,20241105,196.0399932861328,199.82000732421875,195.99000549316406,199.5,30564800
20241106,20241106,200.00999450683594,207.5500030517578,199.13999938964844,207.08999633789062,72292200
20241107,20241107,207.44000244140625,212.25,207.19000244140625,210.0500030517578,52878400
20241108,20241108,209.72000122070312,209.9600067138672,207.44000244140625,208.17999267578125,36075800
20241111,20241111,208.5,209.64999389648438,205.58999633789062,206.83999633789062,35456000
20241112,20241112,208.3699951171875,209.5399932861328,206.00999450683594,208.91000366210938,38942900
20241113,20241113,209.39999389648438,215.08999633789062,209.13999938964844,214.10000610351562,46212900
20241114,20241114,214.16000366210938,215.89999389648438,210.8800048828125,211.47999572753906,42620300
20241115,20241115,206.75999450683594,207.33999633789062,199.61000061035156,202.61000061035156,86591100
20241118,20241118,204.14999389648438,204.6699981689453,200.9499969482422,201.6999969482422,36512500
20241119,20241119,199.3300018310547,205.3000030517578,198.77999877929688,204.61000061035156,31197900
20241120,20241120,202.97999572753906,203.1300048828125,199.4499969482422,202.8800048828125,32769000
20241121,20241121,203.49000549316406,203.49000549316406,195.75,198.3800048828125,58800000
20241122,20241122,198.25,199.25999450683594,196.75,197.1199951171875,31530800
20241125,20241125,199.27999877929688,201.9499969482422,199.0,201.4499969482422,40685700
20241126,20241126,201.89999389648438,208.0,201.7899932861328,207.86000061035156,41673700
20241127,20241127,206.97999572753906,207.63999938964844,205.0500030517578,205.74000549316406,28061600
20241129,20241129,205.8300018310547,208.1999969482422,204.58999633789062,207.88999938964844,24892400
20241202,20241202,209.9600067138672,212.99000549316406,209.50999450683594,210.7100067138672,39523200
20241203,20241203,210.30999755859375,214.02000427246094,209.64999389648438,213.44000244140625,32214800
20241204,20241204,215.9600067138672,220.0,215.75,218.16000366210938,48745700
20241205,20241205,218.02999877929688,222.14999389648438,217.3000030517578,220.5500030517578,41140200
20241206,20241206,220.75,227.14999389648438,220.60000610351562,227.02999877929688,44178100
20241209,20241209,227.2100067138672,230.0800018310547,225.6699981689453,226.08999633789062,46819400
20241210,20241210,226.08999633789062,229.05999755859375,224.1999969482422,225.0399932861328,31199900
20241211,20241211,226.41000366210938,231.1999969482422,226.25999450683594,230.25999450683594,35385800
20241212,20241212,229.8300018310547,231.08999633789062,227.6300048828125,228.97000122070312,28204100
20241213,20241213,228.39999389648438,230.1999969482422,225.86000061035156,227.4600067138672,28768100
20241216,20241216,230.22999572753906,233.0,228.00999450683594,232.92999267578125,37552100
20241217,20241217,232.38999938964844,232.72999572753906,227.85000610351562,231.14999389648438,35948100
20241218,20241218,230.77000427246094,231.39999389648438,220.11000061035156,220.52000427246094,43281400
20241219,20241219,224.91000366210938,226.08999633789062,222.9199981689453,223.2899932861328,39918700
20241220,20241220,219.83999633789062,226.2100067138672,218.72999572753906,224.9199981689453,88279200
20241223,20241223,225.00999450683594,226.8800048828125,223.89999389648438,225.05999755859375,28070000
20241224,20241224,226.94000244140625,229.13999938964844,226.1300048828125,229.0500030517578,15007500
20241226,20241226,228.5,228.5,226.6699981689453,227.0500030517578,16146700
20241227,20241227,225.60000610351562,226.02999877929688,220.89999389648438,223.75,27367100
20241230,20241230,220.05999755859375,223.0,218.42999267578125,221.3000030517578,28321200
20241231,20241231,222.97000122070312,223.22999572753906,218.94000244140625,219.38999938964844,24819700
20250102,20250102,222.02999877929688,225.14999389648438,218.19000244140625,220.22000122070312,33956600
20250103,20250103,222.50999450683594,225.36000061035156,221.6199951171875,224.19000244140625,27515600
20250106,20250106,226.77999877929688,228.83999633789062,224.83999633789062,227.61000061035156,31849800
20250107,20250107,227.89999389648438,228.3800048828125,221.4600067138672,222.11000061035156,28084200
20250108,20250108,223.19000244140625,223.52000427246094,220.1999969482422,222.1300048828125,25033300
20250110,20250110,221.4600067138672,221.7100067138672,216.5,218.94000244140625,36811500
20250113,20250113,218.05999755859375,219.39999389648438,216.47000122070312,218.4600067138672,27262700
20250114,20250114,220.44000244140625,221.82000732421875,216.1999969482422,217.75999450683594,24711700
20250115,20250115,222.8300018310547,223.57000732421875,220.75,223.35000610351562,31291300
20250116,20250116,224.4199981689453,224.64999389648438,220.30999755859375,220.66000366210938,24757300
20250117,20250117,225.83999633789062,226.50999450683594,223.0800018310547,225.94000244140625,42370100
20250121,20250121,228.89999389648438,231.77999877929688,226.94000244140625,230.7100067138672,39951500
20250122,20250122,232.02000427246094,235.44000244140625,231.19000244140625,235.00999450683594,41448200
20250123,20250123,234.10000610351562,235.52000427246094,231.50999450683594,235.4199981689453,26404400
20250124,20250124,234.5,236.39999389648438,232.92999267578125,234.85000610351562,25890700
20250127,20250127,226.2100067138672,235.61000061035156,225.86000061035156,235.4199981689453,49428300
20250128,20250128,234.2899932861328,241.77000427246094,233.97999572753906,238.14999389648438,41587200
20250129,20250129,239.02000427246094,240.38999938964844,236.14999389648438,237.07000732421875,26091700
20250130,20250130,237.13999938964844,237.9499969482422,232.22000122070312,234.63999938964844,32020700
20250131,20250131,236.5,240.2899932861328,236.41000366210938,237.67999267578125,36162400
20250203,20250203,234.05999755859375,239.25,232.89999389648438,237.4199981689453,37285900
20250204,20250204,239.00999450683594,242.52000427246094,238.02999877929688,242.05999755859375,29713800
20250205,20250205,237.02000427246094,238.32000732421875,235.1999969482422,236.1699981689453,38727300
20250206,20250206,238.00999450683594,239.66000366210938,236.00999450683594,238.8300018310547,60897100
20250207,20250207,232.5,234.80999755859375,228.05999755859375,229.14999389648438,77539300
20250210,20250210,230.5500030517578,233.9199981689453,229.1999969482422,233.13999938964844,35419900
20250211,20250211,231.9199981689453,233.44000244140625,230.1300048828125,232.75999450683594,23713700
20250212,20250212,230.4600067138672,231.17999267578125,228.16000366210938,228.92999267578125,32285200
20250213,20250213,228.85000610351562,230.4199981689453,227.52000427246094,230.3699951171875,31346500
20250214,20250214,229.1999969482422,229.88999938964844,227.22999572753906,228.67999267578125,27031100
20250218,20250218,228.82000732421875,229.3000030517578,223.72000122070312,226.64999389648438,42975100
20250219,20250219,225.52000427246094,226.8300018310547,223.7100067138672,226.6300048828125,28566700
20250220,20250220,224.77999877929688,225.1300048828125,221.80999755859375,222.8800048828125,30001700
20250221,20250221,223.27999877929688,223.30999755859375,214.74000549316406,216.5800018310547,55323900
20250224,20250224,217.4499969482422,217.72000122070312,212.4199981689453,212.7100067138672,42387600
20250225,20250225,211.6300048828125,213.33999633789062,204.16000366210938,212.8000030517578,58850500
