Symbol,Date,Open,High,Low,Close,Volume
WMT,02/21/2025 00:00:00,96.52999877929688,96.8499984741211,94.12000274658205,94.77999877929688,34972500
WMT,02/20/2025 00:00:00,98.77999877929688,100.12000274658205,96.68000030517578,97.20999908447266,55450900
WMT,02/19/2025 00:00:00,103.8499984741211,104.1999969482422,102.5500030517578,104,18508000
WMT,02/18/2025 00:00:00,103.72000122070312,103.98999786376952,102.51000213623048,103.77999877929688,18247300
WMT,02/14/2025 00:00:00,105.3000030517578,105.3000030517578,103.5999984741211,104.04000091552734,14109500
WMT,02/13/2025 00:00:00,104,105.23999786376952,103.52999877929688,105.0500030517578,12604400
WMT,02/12/2025 00:00:00,102.12000274658205,103.9000015258789,102.04000091552734,103.61000061035156,15162100
WMT,02/11/2025 00:00:00,102.62000274658205,102.8499984741211,101.8499984741211,102.47000122070312,11953600
WMT,02/10/2025 00:00:00,101.9499969482422,102.93000030517578,101.25,102.91999816894533,15274600
WMT,02/07/2025 00:00:00,103,103.11000061035156,101.11000061035156,101.1500015258789,12451100
WMT,02/06/2025 00:00:00,102.52999877929688,103.0199966430664,101.94000244140624,102.8499984741211,13088500
WMT,02/05/2025 00:00:00,100.6500015258789,102.58000183105467,100.54000091552734,102.45999908447266,15926700
WMT,02/04/2025 00:00:00,99.97000122070312,100.9499969482422,99.69000244140624,100.7699966430664,15201200
WMT,02/03/2025 00:00:00,96.7699966430664,99.79000091552734,96.47000122070312,99.54000091552734,20484200
WMT,01/31/2025 00:00:00,99,99,97.6999969482422,98.16000366210938,16413900
WMT,01/30/2025 00:00:00,97.69000244140624,98.93000030517578,97.41999816894533,98.6500015258789,11012200
WMT,01/29/2025 00:00:00,97.43000030517578,98.16999816894533,97.22000122070312,97.5,11261400
WMT,01/28/2025 00:00:00,97.2300033569336,97.83999633789062,96.7300033569336,97.29000091552734,14641600
WMT,01/27/2025 00:00:00,95.9000015258789,97.45999908447266,94.81999969482422,97.4000015258789,18880600
WMT,01/24/2025 00:00:00,93.54000091552734,95.01000213623048,93.45999908447266,94.76000213623048,14973800
WMT,01/23/2025 00:00:00,92.95999908447266,93.80999755859376,92.31999969482422,93.80999755859376,14198400
WMT,01/22/2025 00:00:00,93.7699966430664,94,92.5199966430664,93.2300033569336,15567100
WMT,01/21/2025 00:00:00,92.4800033569336,94.23999786376952,92.30999755859376,93.08000183105467,23247500
WMT,01/17/2025 00:00:00,92.06999969482422,92.26000213623048,91.0500030517578,91.94000244140624,15868200
WMT,01/16/2025 00:00:00,91.5,91.72000122070312,90.12000274658205,91.3000030517578,13267700
WMT,01/15/2025 00:00:00,91.06999969482422,91.7300033569336,90.80999755859376,91.33999633789062,17348200
WMT,01/14/2025 00:00:00,91.86000061035156,91.9800033569336,90.56999969482422,90.79000091552734,13549200
WMT,01/13/2025 00:00:00,92.12000274658205,92.43000030517578,91.0999984741211,91.52999877929688,18617100
WMT,01/10/2025 00:00:00,92.48999786376952,93.58000183105467,92.1999969482422,93,18140900
WMT,01/08/2025 00:00:00,91.11000061035156,91.8499984741211,90.81999969482422,91.8000030517578,13453600
WMT,01/07/2025 00:00:00,91.6999969482422,91.94000244140624,90.4499969482422,90.80999755859376,11238000
WMT,01/06/2025 00:00:00,90.83000183105467,92.47000122070312,90.66999816894533,91.43000030517578,14519900
WMT,01/03/2025 00:00:00,90.1500015258789,91.3000030517578,90.13999938964844,90.77999877929688,10834600
WMT,01/02/2025 00:00:00,89.9800033569336,90.5999984741211,89.5199966430664,90,14820400
